Pred_high,Pred_low,Actual_high,Actual_low
1590.9171142578125,1567.947998046875,1698.4599609375,1603.0
1453.78271484375,1432.6881103515625,1468.93994140625,1436.8399658203125
1597.509765625,1574.450439453125,1608.0,1592.0
2118.96533203125,2088.77685546875,1954.510009765625,1870.0
213.46900939941406,209.33047485351562,221.58999633789062,218.0
319.7423400878906,314.15093994140625,312.6400146484375,306.010009765625
211.19808959960938,207.0904998779297,173.49000549316406,170.3000030517578
208.10462951660156,204.0393524169922,221.4900054931641,218.1100006103516
636.1420288085938,626.2251586914062,556.9099731445311,545.3300170898439
2504.89453125,2469.4306640625,2442.3701171875,2398.199951171875
1002.1444091796875,987.2239990234375,967.7899780273438,954.0499877929688
391.3475036621094,384.7772216796875,315.8999938964844,308.7699890136719
1561.414794921875,1538.848876953125,1469.0,1390.31005859375
403.2039489746094,396.4715576171875,376.1199951171875,371.5499877929688
779.5769653320312,767.6994018554688,784.75,763.5499877929688
210.6389923095703,206.53897094726562,227.5,220.69000244140625
909.6818237304688,896.0255737304688,917.1900024414062,894.489990234375
280.8193359375,275.7601318359375,309.3900146484375,305.510009765625
189.05426025390625,185.24945068359375,172.5,169.25
891.9246215820312,878.510986328125,857.7999877929688,851.010009765625
191.4236602783203,187.58639526367188,240.47000122070312,234.0
234.5137176513672,230.0875701904297,274.260009765625,267.54000854492193
875.4568481445312,862.2685546875,876.4400024414062,859.02001953125
821.0657958984375,808.62109375,801.77001953125,791.77001953125
321.7486877441406,316.1297607421875,261.489990234375,257.1199951171875
859.4554443359375,846.4859619140625,853.0700073242188,846.7899780273438
1822.8680419921875,1796.72802734375,1750.0,1712.6300048828125
404.6036682128906,397.85205078125,476.5799865722656,451.0
327.3394470214844,321.6440124511719,319.20001220703125,312.6199951171875
991.4823608398438,976.7076416015625,1006.8800048828124,995.9000244140624
289.2290344238281,284.0546875,280.20001220703125,274.54000854492193
1876.093994140625,1849.226318359375,1760.0,1726.1300048828125
220.1547088623047,215.9246826171875,205.30999755859366,200.6300048828125
815.7750244140625,803.402587890625,781.9400024414062,771.0
1502.244873046875,1480.488037109375,1414.0,1355.3299560546875
1910.04443359375,1882.7125244140625,1943.6400146484373,1910.550048828125
2546.107666015625,2510.080322265625,2488.0,2461.169921875
141.91195678710938,138.75160217285156,141.39999389648438,136.91000366210938
1643.060791015625,1619.378662109375,1692.1199951171875,1641.5
960.6459350585938,946.2930908203125,965.72998046875,950.8599853515624
1578.77734375,1555.9739990234375,1606.949951171875,1587.8299560546875
363.6756896972656,357.48382568359375,361.7099914550781,356.7200012207031
791.2920532226562,779.25439453125,816.02001953125,806.260009765625
451.1730651855469,443.784912109375,438.20001220703125,433.4800109863281
323.8293151855469,318.181884765625,396.2999877929688,383.1000061035156
1847.56982421875,1821.092041015625,1793.77001953125,1753.4000244140625
1661.56982421875,1637.634521484375,1696.0,1666.5
523.8139038085938,515.4326171875,556.0,521.9000244140625
191.5994415283203,187.75991821289062,190.0,177.5500030517578
1861.612548828125,1834.9423828125,1925.949951171875,1907.5799560546875
155.1958465576172,151.853759765625,165.35000610351562,158.55999755859375
185.2421112060547,181.48947143554688,180.75,170.25
222.967529296875,218.69923400878906,218.30999755859366,214.4600067138672
338.5932922363281,332.74407958984375,297.0,292.2900085449219
260.080078125,255.3042755126953,190.8300018310547,181.50999450683602
178.772216796875,175.10791015625,216.6000061035156,204.47000122070312
181.2170867919922,177.5194549560547,200.8999938964844,191.3699951171875
219.55845642089844,215.33657836914062,191.1499938964844,187.6300048828125
501.65130615234375,493.57318115234375,542.739990234375,527.52001953125
363.8836364746094,357.68890380859375,403.0,396.0400085449219
197.4885711669922,193.56851196289062,178.25,174.0500030517578
315.6674499511719,310.1318664550781,299.0799865722656,295.260009765625
178.6795196533203,175.0164794921875,234.75,222.3999938964844
233.25843811035156,228.84921264648438,185.3999938964844,182.1999969482422
1893.675048828125,1866.5672607421875,1911.239990234375,1898.0400390625
1762.5367431640625,1737.2213134765625,1777.7099609375,1656.56005859375
228.2548370361328,223.91404724121094,239.67999267578125,235.22999572753903
744.3917846679688,732.9952392578125,818.2999877929688,804.0
1668.951171875,1644.9150390625,1700.1700439453125,1677.5
251.0179901123047,246.3660430908203,237.3999938964844,232.1100006103516
1787.88818359375,1762.22607421875,2040.3800048828125,1989.8900146484373
1981.931884765625,1953.616943359375,1950.260009765625,1885.780029296875
960.1055297851562,945.7599487304688,975.0,955.25
342.80853271484375,336.9017333984375,334.6499938964844,331.75
649.7528686523438,639.64990234375,724.22998046875,711.3200073242188
210.66819763183594,206.56784057617188,182.9900054931641,180.2899932861328
370.0863342285156,363.80657958984375,337.3900146484375,333.6000061035156
315.2145080566406,309.6849060058594,331.3399963378906,325.2300109863281
1616.727294921875,1593.4052734375,1624.8199462890625,1546.510009765625
442.0168151855469,434.7537536621094,430.7999877929688,426.5
958.0401000976562,943.72265625,945.0,934.219970703125
363.7115173339844,357.51904296875,375.5,367.5199890136719
1989.569091796875,1961.14990234375,1919.4000244140625,1812.0
383.2516174316406,376.79193115234375,398.6300048828125,391.2900085449219
1901.7628173828125,1874.544189453125,2461.0,2335.0
755.2991333007812,743.7532958984375,756.8699951171875,741.25
772.0156860351562,760.241455078125,770.8699951171875,757.5800170898438
219.9674530029297,215.73997497558594,208.0,201.4499969482422
277.2943115234375,272.2831115722656,311.54998779296875,300.2699890136719
1605.8551025390625,1582.6817626953125,1704.989990234375,1660.27001953125
304.82440185546875,299.43695068359375,299.20001220703125,290.3800048828125
1142.14111328125,1125.306884765625,1184.0,1167.5
224.16287231445312,219.8780517578125,263.1099853515625,254.57000732421875
606.818115234375,597.3023681640625,679.0,655.6799926757812
513.1923217773438,504.9564208984375,536.9500122070311,529.1599731445311
2066.369873046875,2036.90087890625,2428.31005859375,2279.659912109375
364.7225036621094,358.51605224609375,333.0,325.6499938964844
977.639892578125,963.0545654296875,977.8400268554688,960.3200073242188
219.4463653564453,215.22598266601562,234.3699951171875,231.0
186.0873565673828,182.32321166992188,190.0,186.3500061035156
1824.21337890625,1798.054931640625,1891.510009765625,1854.5
1865.287353515625,1838.567138671875,2013.3900146484373,1965.77001953125
222.8394317626953,218.57269287109375,183.41000366210938,179.36000061035156
330.71343994140625,324.9719543457031,360.6300048828125,356.6199951171875
574.3978271484375,565.3253173828125,579.0,567.3800048828125
142.62286376953125,139.4527130126953,126.9499969482422,123.69000244140624
781.0918579101562,769.1934814453125,786.5,781.4400024414062
299.6404724121094,294.3237609863281,282.9100036621094,278.1099853515625
173.65953063964844,170.06509399414062,200.38999938964844,190.0500030517578
138.5436553955078,135.42918395996094,148.22999572753906,145.16000366210938
134.18484497070312,131.13002014160156,138.19000244140622,135.36000061035156
654.8219604492188,644.649658203125,684.8200073242188,674.25
241.52085876464844,236.9986572265625,234.3800048828125,230.6999969482422
167.74815368652344,164.23455810546875,181.47000122070312,176.57000732421875
519.4688110351562,511.14703369140625,551.5,533.3300170898439
1545.50439453125,1523.15576171875,1605.3299560546875,1586.699951171875
584.2667846679688,575.05908203125,583.5499877929688,567.0800170898438
278.1916809082031,273.1683654785156,307.54998779296875,298.5
1533.302001953125,1511.12060546875,1448.780029296875,1424.8900146484375
1529.59765625,1507.466796875,1421.3599853515625,1355.0
317.84344482421875,312.2778015136719,312.9800109863281,310.010009765625
365.815673828125,359.59423828125,327.92999267578125,323.25
357.4629211425781,351.35577392578125,380.4800109863281,376.1600036621094
1669.674072265625,1645.6280517578125,1634.93994140625,1621.1700439453125
1490.424072265625,1468.828369140625,1576.1300048828125,1505.010009765625
185.99195861816406,182.22885131835938,227.1999969482422,221.25
1581.99462890625,1559.1474609375,1632.3800048828125,1590.719970703125
192.62425231933594,188.7706298828125,193.9499969482422,188.3999938964844
316.3241271972656,310.7793884277344,335.5,327.5
1946.8250732421875,1918.990234375,1932.22998046875,1890.5400390625
308.2904357910156,302.855712890625,375.45001220703125,357.760009765625
1789.915283203125,1764.2255859375,1922.449951171875,1900.31005859375
226.55384826660156,222.23635864257812,262.0,253.8000030517578
183.30862426757812,179.58242797851562,202.5800018310547,194.02999877929688
317.8305969238281,312.2652282714844,315.8299865722656,304.5899963378906
175.72349548339844,172.10073852539062,216.66000366210938,208.6499938964844
629.8453369140625,620.0145263671875,564.8099975585938,552.510009765625
760.6590576171875,749.0401000976562,765.010009765625,757.02001953125
1970.519287109375,1942.360595703125,1916.8599853515625,1901.300048828125
342.8578796386719,336.9501953125,379.0,369.4200134277344
184.83558654785156,181.08834838867188,179.49000549316406,175.75
844.0200805664062,831.2613525390625,848.489990234375,841.1199951171875
255.09585571289062,250.38818359375,271.239990234375,267.82998657226557
298.14300537109375,292.8468322753906,307.8999938964844,299.1000061035156
1820.3623046875,1794.256591796875,1777.0,1755.81005859375
376.1774597167969,369.814453125,373.9400024414063,366.7200012207031
277.646484375,272.6306457519531,260.16000366210943,257.0
152.8658905029297,149.55593872070312,157.44000244140625,152.1999969482422
306.3619689941406,300.9534912109375,331.0,316.5
206.76412963867188,202.71705627441406,185.67999267578125,182.3500061035156
616.6612548828125,607.010986328125,664.8800048828125,646.3699951171875
1080.7122802734375,1064.7177734375,1383.5,1265.9300537109375
278.51312255859375,273.48529052734375,296.3699951171875,290.6700134277344
1284.1168212890625,1265.3416748046875,1498.0,1414.0
1798.5220947265625,1772.71484375,1998.68994140625,1948.93994140625
318.4272155761719,312.8536071777344,341.760009765625,329.17999267578125
1213.2064208984375,1195.400634765625,1131.75,1124.06005859375
486.9219665527344,479.044921875,464.70001220703125,460.20001220703125
151.73634338378906,148.4418182373047,141.97999572753906,139.1199951171875
295.6285400390625,290.3668212890625,316.489990234375,302.7099914550781
1649.1812744140625,1625.4154052734375,1626.0,1612.9300537109375
296.3939514160156,291.12164306640625,309.25,302.0
755.4639892578125,743.916015625,743.3300170898438,732.3099975585938
777.921630859375,766.0664672851562,773.1500244140625,768.4199829101562
316.5652770996094,311.0172119140625,309.20001220703125,302.7200012207031
225.2507781982422,220.95108032226562,259.35000610351557,250.72999572753903
361.4096374511719,355.24871826171875,299.6700134277344,293.0299987792969
1777.0972900390625,1751.582763671875,1957.31005859375,1910.5
450.5113830566406,443.13214111328125,440.0,435.5799865722656
354.302490234375,348.2386779785156,403.760009765625,393.7999877929688
777.4163208007812,765.5680541992188,759.8499755859375,752.0999755859375
360.9096374511719,354.75537109375,387.8999938964844,382.1900024414063
721.4443969726562,710.361572265625,696.8200073242188,682.1199951171875
677.8036499023438,667.3174438476562,778.8300170898438,717.7000122070312
1831.4677734375,1805.2099609375,1853.0899658203125,1831.780029296875
802.1678466796875,789.9813232421875,769.8900146484375,761.3200073242188
195.0442657470703,191.157470703125,214.52999877929688,209.2899932861328
211.50225830078125,207.39056396484375,229.0800018310547,221.9499969482422
878.6937866210938,865.4612426757812,890.3499755859375,876.6500244140625
1822.529541015625,1796.3941650390625,1851.5,1841.300048828125
239.91525268554688,235.41510009765625,284.7200012207031,274.39999389648443
193.22862243652344,189.36679077148438,198.44000244140625,195.02999877929688
590.9842529296875,581.6848754882812,616.8099975585938,605.2899780273438
175.72975158691406,172.10720825195312,184.3500061035156,180.41000366210938
2611.566650390625,2574.644287109375,2722.35009765625,2626.260009765625
203.69883728027344,199.69375610351562,183.6100006103516,180.69000244140625
1846.421875,1819.9595947265625,1897.9200439453125,1844.010009765625
267.8760070800781,262.99346923828125,248.6100006103516,245.3000030517578
675.0198364257812,664.571533203125,706.0,696.4199829101562
1569.0,1546.33056640625,1533.800048828125,1504.1099853515625
188.42832946777344,184.632080078125,239.00999450683602,225.88999938964844
2500.21923828125,2464.819091796875,2507.5400390625,2450.010009765625
1507.3365478515625,1485.510009765625,1553.3599853515625,1460.9300537109375
1854.218994140625,1827.6502685546875,1990.010009765625,1943.47998046875
1470.158203125,1448.83984375,1549.02001953125,1495.3599853515625
119.05416870117188,116.20625305175781,122.0,115.8000030517578
305.2380676269531,299.8450622558594,337.3999938964844,322.95001220703125
1854.49609375,1827.923583984375,1921.550048828125,1881.8699951171875
965.2365112304688,950.8206787109375,974.4000244140624,959.02001953125
360.9461975097656,354.79150390625,388.9800109863281,382.0
353.7530212402344,347.6965637207031,373.0,366.2200012207031
203.41354370117188,199.412353515625,169.7100067138672,166.72000122070312
1485.718994140625,1464.187744140625,1378.3399658203125,1357.6199951171875
1179.27978515625,1161.9378662109375,1163.18994140625,1151.0
401.6944885253906,394.982666015625,433.5299987792969,425.7999877929688
331.5025939941406,325.75030517578125,360.1700134277344,354.8399963378906
2428.944091796875,2394.518310546875,2485.0,2428.969970703125
377.8512878417969,371.465576171875,365.67999267578125,362.4599914550781
1513.1297607421875,1491.223876953125,1617.5400390625,1578.010009765625
297.4149475097656,292.1286926269531,296.3999938964844,286.67999267578125
237.7065887451172,233.23660278320312,165.7899932861328,161.72000122070312
265.1318054199219,260.2868957519531,304.5,296.75
1884.0020751953125,1857.026123046875,1883.0899658203125,1862.219970703125
1053.02587890625,1037.409912109375,1129.6199951171875,1115.77001953125
770.1961059570312,758.4466552734375,773.75,769.1199951171875
1937.093994140625,1909.392333984375,1871.489990234375,1851.0
317.3249816894531,311.76654052734375,357.75,346.32000732421875
1008.6193237304688,993.610595703125,986.780029296875,962.5
187.9771270751953,184.18682861328125,215.91000366210938,209.3800048828125
191.3684844970703,187.53196716308594,219.9499969482422,215.00999450683602
279.5836486816406,274.54107666015625,259.79998779296875,255.55999755859366
1396.78369140625,1376.4683837890625,1402.530029296875,1380.9100341796875
297.21539306640625,291.931884765625,276.79998779296875,270.45001220703125
176.83267211914062,173.19482421875,186.4199981689453,180.7400054931641
320.2321472167969,314.6340026855469,364.8500061035156,358.5199890136719
1999.9676513671875,1971.406494140625,1944.9599609375,1893.0
369.3137512207031,363.044677734375,312.5799865722656,308.7900085449219
2650.345703125,2612.893310546875,2620.0,2576.0
181.16310119628906,177.46609497070312,195.6300048828125,189.6999969482422
1558.1923828125,1535.6705322265625,1642.5699462890625,1585.0
164.36158752441406,160.89422607421875,136.80000305175778,134.47999572753906
822.2522583007812,809.7911376953125,791.739990234375,779.0999755859375
346.1886291503906,340.23565673828125,379.3699951171875,375.9200134277344
145.54721069335938,142.3370819091797,164.8800048828125,156.75
210.35169982910156,206.25564575195312,219.3300018310547,214.4600067138672
151.5587615966797,148.2664794921875,162.8000030517578,157.0
1552.807861328125,1530.359619140625,1663.25,1621.6199951171875
555.1170043945312,546.3078002929688,511.4800109863281,490.5
1702.18115234375,1677.69091796875,1916.2099609375,1869.7900390625
2034.15673828125,2005.128173828125,2017.0,2003.8699951171875
357.90557861328125,351.79241943359375,430.3999938964844,424.2999877929688
1586.713623046875,1563.8017578125,1683.47998046875,1661.6099853515625
267.0965881347656,262.22479248046875,271.47000122070307,266.8099975585937
262.1901550292969,257.38543701171875,280.20001220703125,275.64999389648443
236.84625244140625,232.38803100585938,225.1999969482422,221.66000366210938
331.1156311035156,325.36883544921875,544.9500122070311,526.5999755859375
1589.814697265625,1566.860595703125,1621.7900390625,1600.1500244140625
1134.793212890625,1118.059326171875,1177.9300537109375,1162.449951171875
200.58535766601562,196.62286376953125,178.58999633789062,176.16000366210938
1761.737060546875,1736.432373046875,1763.3699951171875,1731.5
390.9120178222656,384.3477783203125,397.2900085449219,392.6000061035156
353.4228210449219,347.37091064453125,329.55999755859375,323.25
264.962646484375,260.12005615234375,244.0,232.8800048828125
491.09063720703125,483.1566162109375,546.239990234375,531.3499755859375
1844.0897216796875,1817.65966796875,1819.0,1769.989990234375
241.6767120361328,237.15249633789062,183.1699981689453,179.0
803.5975341796875,791.3914184570312,847.2100219726562,840.5999755859375
208.2804412841797,204.2125701904297,213.38999938964844,208.2899932861328
656.2682495117188,646.0762939453125,679.989990234375,659.7899780273438
321.3742980957031,315.760498046875,314.5400085449219,311.0400085449219
1157.382080078125,1140.33935546875,1173.5999755859375,1161.6099853515625
521.45556640625,513.1067504882812,519.4099731445311,509.0700073242188
1995.96337890625,1967.4569091796875,1955.0,1900.3399658203125
219.84286499023438,215.61715698242188,202.8800048828125,200.6000061035156
972.1309204101562,957.620849609375,971.3800048828124,962.9000244140624
211.88624572753906,207.76922607421875,199.8999938964844,197.0
437.2636413574219,430.0655517578125,435.5700073242188,430.4599914550781
335.767822265625,329.9571838378906,378.510009765625,373.1499938964844
750.5315551757812,739.0509033203125,746.0,710.0999755859375
702.1303100585938,691.3114013671875,728.280029296875,715.5
156.03794860839844,152.68441772460938,169.75,166.5399932861328
342.0013122558594,336.10546875,343.2699890136719,337.54998779296875
545.8981323242188,537.215087890625,512.7999877929689,501.6700134277344
173.37342834472656,169.78292846679688,187.41000366210938,185.25
2086.488525390625,2056.744873046875,1936.8800048828125,1865.0
319.3727722167969,313.78619384765625,328.5400085449219,321.3999938964844
726.18115234375,715.033447265625,781.0,760.1099853515625
1631.6884765625,1608.16162109375,1614.1199951171875,1600.449951171875
266.7864074707031,261.9190673828125,179.6699981689453,174.2100067138672
428.16705322265625,421.093505859375,431.3500061035156,425.4700012207031
1964.2664794921875,1936.193115234375,1989.0,1958.260009765625
398.0671081542969,391.40496826171875,355.7699890136719,345.3599853515625
669.6892700195312,659.3138427734375,538.989990234375,519.219970703125
2363.724365234375,2330.190673828125,2357.449951171875,2320.0
630.3764038085938,620.538330078125,600.0999755859375,584.1099853515625
2506.52734375,2471.041015625,2530.0,2487.340087890625
829.0104370117188,816.45703125,821.47998046875,812.5
306.9749450683594,301.5582275390625,316.79998779296875,311.3999938964844
251.68487548828125,247.02374267578125,260.8800048828125,256.3699951171875
181.33314514160156,177.63381958007812,181.16000366210938,177.66000366210938
1034.230712890625,1018.87158203125,810.719970703125,803.0
176.6630401611328,173.02757263183594,240.44000244140625,226.7400054931641
169.3619842529297,165.82632446289062,182.3000030517578,179.50999450683594
204.98316955566406,200.9606170654297,185.2899932861328,182.50999450683602
225.60145568847656,221.2969970703125,224.7400054931641,220.83999633789062
1804.7054443359375,1778.8134765625,1763.5,1740.0
197.24375915527344,193.32693481445312,217.8800048828125,210.30999755859366
1841.7158203125,1815.31787109375,1840.6500244140625,1826.4000244140625
280.2335205078125,275.1823425292969,263.25,256.60000610351557
289.8209228515625,284.6385498046875,321.0,313.6499938964844
328.90643310546875,323.1898193359375,349.3800048828125,343.5799865722656
784.4706420898438,772.5260009765625,780.3499755859375,765.1099853515625
1695.761474609375,1671.35888671875,1594.4300537109375,1576.6700439453125
239.9905548095703,235.4894256591797,264.1099853515625,259.76998901367193
479.71356201171875,471.93499755859375,657.719970703125,627.510009765625
270.5511474609375,265.63232421875,264.60000610351557,258.02999877929693
1209.966064453125,1192.20458984375,1155.8900146484375,1136.0799560546875
1805.6485595703125,1779.7437744140625,1829.5799560546875,1815.0
124.3704833984375,121.44988250732422,126.61000061035156,121.66999816894531
183.1985626220703,179.47390747070312,186.47000122070312,182.25999450683602
1784.85693359375,1759.236328125,1777.4200439453125,1753.239990234375
362.0766906738281,355.90667724609375,327.6000061035156,321.25
431.3856506347656,424.26800537109375,357.20001220703125,346.5
324.0197448730469,318.3698425292969,323.42999267578125,318.510009765625
229.0160369873047,224.66485595703125,217.63999938964844,211.6199951171875
149.06272888183594,145.80453491210938,121.76000213623048,117.62999725341795
623.972900390625,614.2225952148438,593.0,570.0
321.49285888671875,315.8774719238281,335.54998779296875,324.6600036621094
354.8980712890625,348.8260498046875,391.8800048828125,386.1499938964844
993.1077270507812,978.31103515625,982.9000244140624,968.5499877929688
791.0606079101562,779.02587890625,780.8599853515625,762.8099975585938
253.8583221435547,249.167724609375,229.52999877929688,227.58999633789062
1805.915283203125,1780.0068359375,1741.8900146484375,1722.0
789.8689575195312,777.8505859375,838.2999877929688,822.2100219726562
2700.21728515625,2662.08349609375,2659.639892578125,2636.110107421875
804.8134155273438,792.5909423828125,837.4199829101562,825.2899780273438
413.9596252441406,407.080322265625,322.8999938964844,319.5
199.2856903076172,195.34109497070312,155.9600067138672,152.7899932861328
1786.0244140625,1760.387939453125,1786.219970703125,1771.9100341796875
1794.8778076171875,1769.1201171875,1743.0,1711.9000244140625
255.9771270751953,251.25741577148438,267.58999633789057,260.79998779296875
1082.48583984375,1066.467041015625,1131.75,1121.6300048828123
320.1556701660156,314.5586242675781,297.0,292.7099914550781
199.01393127441406,195.07305908203125,196.58999633789062,193.77999877929688
983.3189086914062,968.6559448242188,988.0,975.27001953125
835.4271240234375,822.7860717773438,825.0,819.7100219726562
220.69627380371094,216.45880126953125,251.0,244.66000366210938
180.9164581298828,177.2228240966797,174.5500030517578,166.97000122070312
1240.74853515625,1222.56640625,1253.0799560546875,1232.030029296875
657.0535888671875,646.850830078125,686.97998046875,671.4099731445312
815.3406372070312,802.9742431640625,843.8400268554688,833.0
414.8777770996094,407.9857177734375,379.30999755859375,374.0299987792969
328.65447998046875,322.9412841796875,322.7300109863281,318.5
384.704345703125,378.22479248046875,354.82000732421875,347.3999938964844
153.71275329589844,150.39120483398438,135.21000671386722,132.05000305175778
1020.2134399414062,1005.0460205078125,1194.800048828125,1145.18994140625
355.9153137207031,349.82928466796875,344.42999267578125,338.0
200.92254638671875,196.9554443359375,219.3500061035156,215.2100067138672
1996.07958984375,1967.571533203125,1889.97998046875,1872.760009765625
187.9048614501953,184.1156005859375,142.4499969482422,139.78999328613278
983.0602416992188,968.40087890625,998.5599975585938,987.739990234375
1197.19580078125,1179.6090087890625,1179.1700439453125,1167.6400146484375
137.3887481689453,134.2903289794922,129.94999694824222,125.8000030517578
417.9670715332031,411.0328369140625,426.7999877929688,421.42999267578125
1849.2010498046875,1822.7008056640625,1807.6300048828125,1796.22998046875
255.98472595214844,251.2650146484375,271.97000122070307,269.20999145507807
1695.6553955078125,1671.25439453125,1711.949951171875,1660.0
265.4021911621094,260.5535583496094,265.25,260.54998779296875
1725.265380859375,1700.45947265625,1689.43994140625,1673.010009765625
167.7410125732422,164.22750854492188,178.11000061035156,173.8000030517578
392.2370910644531,385.65435791015625,375.989990234375,371.010009765625
178.1834259033203,174.52734375,221.6000061035156,211.38999938964844
1757.1741943359375,1731.931884765625,1743.9200439453125,1701.8699951171875
765.9948120117188,754.3027954101562,763.4099731445312,755.3599853515625
265.26361083984375,260.4169921875,313.6199951171875,295.54998779296875
125.12303924560547,122.1920166015625,131.17999267578122,123.76000213623048
253.31455993652344,248.63107299804688,261.51998901367193,255.8699951171875
676.6245727539062,666.154296875,668.530029296875,659.5599975585938
1570.636474609375,1547.944580078125,1585.0,1552.1800537109375
211.22853088378906,207.1204833984375,191.97000122070312,186.7899932861328
257.05377197265625,252.31942749023438,246.82000732421875,238.94000244140625
1874.4532470703125,1847.60791015625,1834.260009765625,1798.1099853515625
1773.73486328125,1748.2666015625,1850.0,1824.6099853515625
892.8757934570312,879.449462890625,909.6099853515624,900.780029296875
127.7672119140625,124.80023193359375,120.70999908447266,117.51000213623048
721.0797729492188,710.001708984375,729.4199829101562,721.5999755859375
421.5281982421875,414.5451354980469,469.6000061035156,458.1600036621094
180.6161651611328,176.92666625976562,216.9600067138672,209.75
360.1078796386719,353.964599609375,368.7799987792969,362.5
317.1601257324219,311.6038818359375,301.2799987792969,295.3299865722656
2179.359130859375,2148.345458984375,2424.219970703125,2382.080078125
898.6238403320312,885.11865234375,905.3200073242188,896.2899780273438
1844.85888671875,1818.418212890625,1876.469970703125,1860.43994140625
373.5848388671875,367.25726318359375,374.5,369.6400146484375
445.8626403808594,438.54705810546875,324.94000244140625,313.1300048828125
319.3036193847656,313.7181396484375,372.8399963378906,358.3999938964844
130.08160400390625,127.08290100097656,111.69000244140624,106.6999969482422
350.7244873046875,344.70947265625,374.4100036621094,367.20001220703125
